Date,Produit,Quantite,Surface_Ha,Cout_MAD,Type
2026-03-02 08:33,GDD_RECORD,5.0,0,0,DAILY_SYNC
2026-03-02 08:33,SK_RECORD,13.7,0,0,DAILY_SYNC
2026-03-03 09:36,GDD_TRACE,30.3,SYNC
2026-03-03 09:36,SK_TRACE,12.7,SYNC
2026-03-03 09:37,GDD_TRACE,35.2,SYNC
2026-03-03 09:37,SK_TRACE,12.7,SYNC
2026-03-03 09:37,GDD_TRACE,40.1,SYNC
2026-03-03 09:37,SK_TRACE,12.7,SYNC
